name,address,type,opened,closed,borough,date approx.,latitude,longitude
Brother Moe's,"1643 1st Ave, New York, NY 10028",bar/restaurant,,,Manhattan,,40.776594681872,-73.949666456857
Pub Society,"1694 2nd Ave, New York, NY 10128",bar/restaurant,,,Manhattan,,40.77902152632,-73.95082219994
Tavern on the Turn,"172-22 Hillside Ave., Jamaica, NY 11432",bar/restaurant,,,queens,,40.711740489032,-73.789966397067
Beau Geste,"239 3rd Ave, New York, NY 10003",bar/restaurant,,,Manhattan,,40.736776136295,-73.984556754816
Cowboys & Cowgirls,"244 E 53rd St, New York, NY 10022",bar/restaurant,,,Manhattan,,40.757224492168,-73.968415661868
The Nautilus,"267-269 W 23rd St, New York, NY 10011",bar/restaurant,,,Manhattan,,40.744965604738,-73.997555608063
Company,"365 3rd Ave, New York, NY 10016",bar/restaurant,,,Manhattan,,40.741015247306,-73.981469740015
Town and Country Pub,"656 9th Ave, New York, NY 10036",bar/restaurant,,,Manhattan,,40.760806077655,-73.990812023649
Neptune's Pub,"730 8th Ave, New York, NY 10036",bar/restaurant,,,Manhattan,,40.759286248464,-73.988215059882
Reed's,"8 Christopher St, New York, NY 10014",bar/restaurant,,,Manhattan,,40.733959107507,-74.000047049797
Village Variety,"3 Horatio St, New York, NY 10014",book/sex shop,,,Manhattan,,40.738810034119,-74.003547556842
Little Peter's,"St Marks Pl & 3rd Ave, New York, NY 10003",cabaret,,,Manhattan,,40.72966273973,-73.989817555651
Jewel Theatre,"100 3rd Ave, New York, NY 10003",cinema,,,Manhattan,,40.732463710615,-73.987875051962
Ruins,"158 Perry St, New York, NY 10014",cinema,,,Manhattan,,40.734695364197,-74.008739607533
King's All Male Theatre,"236 W. 50th Street, New York, NY 10019",cinema,,,Manhattan,,40.761687734819,-73.984832884748
Club 1032,"1032 2nd Ave, New York, NY 10022",club,,,Manhattan,,40.757604891111,-73.966448356379
Trysting Place,"120-31 83rd Ave, Kew Gardens, NY 11415",club,,,queens,,40.708492411187,-73.83187834682
Peeche,"1200 Lexington Ave, New York, NY 10028",club,,,Manhattan,,40.776650733855,-73.957747926183
Club Expo/Kit Kat Klub,"124 W 43rd St, New York, NY 10036",club,,,Manhattan,,40.755743878173,-73.984315327077
Zodiac Uptown,"1487 1st Ave, New York, NY 10075",club,,,Manhattan,,40.771407467331,-73.953457557341
Life,"158 Bleecker St, New York, NY 10012",club,,,Manhattan,,40.728454754605,-73.999886368458
The Planetarium,"181 2nd Ave, New York, NY 10003",club,,,Manhattan,,40.730792213239,-73.98616163382
Two Twenty Club,"220 W Houston St, New York, NY 10014",club,,,Manhattan,,40.728575516492,-74.004439008561
Charade Club,"2nd Ave & E 93rd St, New York, NY 10128",club,,,Manhattan,,40.782312727974,-73.948503065693
The Year 2000,"318 W 49th St, New York, NY 10019",club,,,Manhattan,,40.762058529341,-73.98766799956
Piccadilly Pub,"324 Amsterdam Ave, New York, NY 10023",club,,,Manhattan,,40.780797100063,-73.980122755982
Krash,"34-48 Steinway St, Astoria, NY 11101",club,,,queens,,40.755956060692,-73.921544170723
Club Fahrenheit,"349 Broadway, New York, NY 10013",club,,,Manhattan,,40.717100559509,-74.003920875337
G. H. Club,"353 E 53rd St, New York, NY 10022",club,,,Manhattan,,40.756277660908,-73.965862641721
Don Hill's,"511 Greenwich StNew York, NY 10013",club,,,Manhattan,,40.726040120817,-74.009010777556
Twilo,"530 W 27th St, New York, NY 10001",club,,,Manhattan,,40.750536869206,-74.003265029692
Octagon,"555 W 33rd St, New York, NY 10001",club,,,Manhattan,,40.754624529592,-74.001153149389
Vinyl,"6 Hubert St, New York, NY 10013",club,,,Manhattan,,40.721475240502,-74.009378323718
Club 71,"71 Pineapple St, Brooklyn, NY 11201",club,,,brooklyn,,40.698495639798,-73.99393584149
Club Freida's Hideaway,"81-36 Baxter Ave, Elmhurst, NY 11373",club,,,queens,,40.74609327214,-73.883546748572
Flavors,"120-31 83rd Ave, Kew Gardens, NY 11415",disco,,,queens,,40.708492411187,-73.83187834682
Sahara,"1234 2nd Ave, New York, NY 10065",disco,,,Manhattan,,40.763954356335,-73.961821107153
Roundtable,"151 E 50th St, New York, NY 10022",disco,,,Manhattan,,40.756305362225,-73.971742775425
Hideaway,"153-40 Hillside Ave., Jamaica, NY 11432",disco,,,queens,,40.707374150226,-73.803761124245
Big Top Theatre,"1604 Broadway, New York, NY 10019",disco,,,Manhattan,,40.760227122469,-73.984661102716
Club Edelweiss,"167 W 29th St, New York, NY 10001",disco,,,Manhattan,,40.747501311444,-73.991920736387
El Horoscope,"1969 Jerome Ave, Bronx, NY 10453",disco,,,Bronx,,40.852132506208,-73.908995128234
Escuelita,"301 W 39th St, New York, NY 10018",disco,,,Manhattan,,40.755408647109,-73.991205934857
Warehouse Pier 51,"324 Amsterdam Ave, New York, NY 10023",disco,,,Manhattan,,40.780797100063,-73.980122755982
Paradise,"35 W 43rd St, New York, NY 10036",disco,,,Manhattan,,40.754684918279,-73.981498824796
Dapper & Friends,"350 E 81st St, New York, NY 10028",disco,,,Manhattan,,40.774094557574,-73.952922593049
Candy Store,"44 W 56th St, New York, NY 10019",disco,,,Manhattan,,40.762840668216,-73.975915506418
Inferno,"5 W 19th St, New York, NY 10011",disco,,,Manhattan,,40.739216873425,-73.991529719346
Apartment,"508 Willis Ave, Bronx, NY 10455",disco,,,Bronx,,40.815043407158,-73.918434276229
Mr. Dreams,"63-12 Broadway, Woodside, NY 11377",disco,,,queens,,40.749897407244,-73.899135626517
Sweet Sensations II,"6322 20th Ave, Brooklyn, NY 11204",disco,,,brooklyn,,40.617630565339,-73.984803310968
Rhythm,"6826 New Utrecht Ave, Brooklyn, NY 11219",disco,,,brooklyn,,40.621042517286,-73.998526093726
Sal's Place,"79 Pineapple St, Brooklyn, NY 11201",disco,,,brooklyn,,40.698475480105,-73.993862132631
Cozy Cabin,"92-03 Astoria Blvd, Flushing, NY 11369",disco,,,queens,,40.763389682845,-73.877196426975
Gables,"W 10th St & 7th Ave S, New York, NY 10014",disco,,,Manhattan,,40.734342739255,-74.002390551341
Barnum Room,"128 W 45th St, New York, NY 10036",disco,,,Manhattan,,40.757074609661,-73.983588449984
The Cock Ring,"189 Christopher St, New York, NY 10014",disco,,,Manhattan,,40.732569155561,-74.009489997271
Duplex,"55 Grove St, New York, NY 10014",disco/cabaret,,,Manhattan,,40.733018287616,-74.003838719276
Pleasure Chest,"152 7th Ave S, New York, NY 10014",erotica,,,Manhattan,,40.735223803261,-74.001962869614
Gaiety Male Burlesk,"201 W 46th St, New York, NY 10036",erotica,,,Manhattan,,40.758666514449,-73.985113538109
Pleasure Chest,"939 2nd Ave, New York, NY 10022",erotica,,,Manhattan,,40.754831574768,-73.968640994172
Francis Cranflone,"357 Dean St, Brooklyn, NY 11217",hotel,,,brooklyn,,40.683364873869,-73.979622632844
Ossi Guest House,"358 W 30th St, New York, NY 10001",hotel,,,Manhattan,,40.750344581501,-73.996994177499
Sugar Babies,"17 Irving Pl, New York, NY 10003",private club,,,Manhattan,,40.734794791817,-73.988271737594
Gents,"360 W 42nd St, New York, NY 10036",private club,,,Manhattan,,40.758045850902,-73.991885198456
Iron Horse Pub,"189 7th Ave, Brooklyn, NY 11215",restaurant/cabaret,,,brooklyn,,40.671029634186,-73.978035994262
Rosalie's,"531 Hudson St, New York, NY 10014",restaurant,,,Manhattan,,40.73430773356,-74.006277193784
